image_name,turning_angle
2025-06-16 17-59-08-179227.png,0.00
2025-06-16 17-59-08-558237.png,0.00
2025-06-16 17-59-08-934434.png,-0.02
2025-06-16 17-59-09-263595.png,-0.02
2025-06-16 17-59-09-572038.png,-0.02
2025-06-16 17-59-09-903858.png,-0.02
2025-06-16 17-59-10-233912.png,-0.01
2025-06-16 17-59-10-560431.png,-0.01
2025-06-16 17-59-10-874306.png,-0.01
2025-06-16 17-59-11-225316.png,0.03
2025-06-16 17-59-11-556606.png,0.00
2025-06-16 17-59-11-931216.png,-0.03
2025-06-16 17-59-12-307410.png,0.01
2025-06-16 17-59-12-636166.png,0.02
2025-06-16 17-59-12-965160.png,0.02
2025-06-16 17-59-13-303868.png,0.02
2025-06-16 17-59-13-642207.png,0.02
2025-06-16 17-59-13-973810.png,0.02
2025-06-16 17-59-14-308421.png,0.02
2025-06-16 17-59-14-683324.png,0.00
2025-06-16 17-59-15-021563.png,-0.04
2025-06-16 17-59-15-386341.png,0.01
2025-06-16 17-59-15-719423.png,0.03
2025-06-16 17-59-16-069072.png,0.00
2025-06-16 17-59-16-389534.png,-0.02
2025-06-16 17-59-16-730871.png,-0.02
2025-06-16 17-59-17-071428.png,0.02
2025-06-16 17-59-17-388591.png,0.03
2025-06-16 17-59-17-791214.png,0.00
2025-06-16 17-59-18-151073.png,0.00
2025-06-16 17-59-18-483125.png,-0.03
2025-06-16 17-59-18-819656.png,-0.04
2025-06-16 17-59-19-151450.png,-0.03
2025-06-16 17-59-19-480565.png,0.02
2025-06-16 17-59-19-836391.png,0.02
2025-06-16 17-59-20-219345.png,0.02
2025-06-16 17-59-20-554876.png,-0.01
2025-06-16 17-59-20-916271.png,-0.02
2025-06-16 17-59-21-249766.png,-0.02
2025-06-16 17-59-21-575420.png,-0.02
2025-06-16 17-59-21-909014.png,0.00
2025-06-16 17-59-22-241749.png,0.00
2025-06-16 17-59-22-570768.png,0.00
2025-06-16 17-59-22-912887.png,0.00
2025-06-16 17-59-23-293156.png,0.00
2025-06-16 17-59-23-607508.png,0.00
2025-06-16 17-59-23-935538.png,0.00
2025-06-16 17-59-24-301506.png,0.00
2025-06-16 17-59-24-666353.png,0.00
2025-06-16 17-59-24-999376.png,0.00
2025-06-16 17-59-25-333052.png,0.04
2025-06-16 17-59-25-666813.png,0.04
2025-06-16 17-59-26-001822.png,-0.06
2025-06-16 17-59-26-413154.png,-0.10
2025-06-16 17-59-26-772561.png,-0.11
2025-06-16 17-59-27-110509.png,-0.06
2025-06-16 17-59-27-437955.png,-0.05
2025-06-16 17-59-27-781613.png,-0.05
2025-06-16 17-59-28-094976.png,-0.05
2025-06-16 17-59-28-454085.png,-0.05
2025-06-16 17-59-28-763457.png,-0.05
2025-06-16 17-59-29-136438.png,-0.05
2025-06-16 17-59-29-522095.png,-0.05
2025-06-16 17-59-29-872985.png,-0.05
2025-06-16 17-59-30-191061.png,-0.10
2025-06-16 17-59-30-545298.png,-0.11
2025-06-16 17-59-30-879897.png,-0.11
2025-06-16 17-59-31-205865.png,-0.09
2025-06-16 17-59-31-536553.png,-0.04
2025-06-16 17-59-31-959846.png,-0.04
2025-06-16 17-59-32-296960.png,-0.04
2025-06-16 17-59-32-622592.png,-0.04
2025-06-16 17-59-32-966652.png,-0.04
2025-06-16 17-59-33-305937.png,-0.04
2025-06-16 17-59-33-626026.png,-0.07
2025-06-16 17-59-33-958961.png,-0.08
2025-06-16 17-59-34-298513.png,-0.11
2025-06-16 17-59-34-712334.png,-0.14
2025-06-16 17-59-35-045266.png,-0.06
2025-06-16 17-59-35-365745.png,-0.02
2025-06-16 17-59-35-704331.png,-0.02
2025-06-16 17-59-36-024550.png,0.00
2025-06-16 17-59-36-360502.png,0.00
2025-06-16 17-59-36-713714.png,0.02
2025-06-16 17-59-37-110068.png,0.03
2025-06-16 17-59-37-464985.png,-0.01
2025-06-16 17-59-37-816310.png,-0.02
2025-06-16 17-59-38-156777.png,0.00
2025-06-16 17-59-38-482681.png,0.01
2025-06-16 17-59-38-801520.png,0.01
2025-06-16 17-59-39-137777.png,0.01
2025-06-16 17-59-39-464702.png,0.01
2025-06-16 17-59-39-796261.png,0.01
2025-06-16 17-59-40-200959.png,0.01
2025-06-16 17-59-40-542710.png,0.01
2025-06-16 17-59-40-858284.png,-0.01
2025-06-16 17-59-41-196582.png,-0.01
2025-06-16 17-59-41-524078.png,0.03
2025-06-16 17-59-41-858135.png,0.04
2025-06-16 17-59-42-181359.png,-0.01
2025-06-16 17-59-42-516821.png,-0.01
2025-06-16 17-59-42-863089.png,-0.04
2025-06-16 17-59-43-179638.png,-0.03
2025-06-16 17-59-43-586856.png,0.00
2025-06-16 17-59-43-943330.png,0.00
2025-06-16 17-59-44-293121.png,0.00
2025-06-16 17-59-44-607482.png,0.00
2025-06-16 17-59-44-948773.png,0.00
2025-06-16 17-59-45-291585.png,0.00
2025-06-16 17-59-45-609606.png,0.00
2025-06-16 17-59-45-951331.png,0.00
2025-06-16 17-59-46-355963.png,0.00
2025-06-16 17-59-46-706348.png,0.00
2025-06-16 17-59-47-035369.png,0.00
2025-06-16 17-59-47-373664.png,0.00
2025-06-16 17-59-47-716429.png,0.00
2025-06-16 17-59-48-063427.png,0.00
2025-06-16 17-59-48-390502.png,0.00
2025-06-16 17-59-48-706931.png,0.00
2025-06-16 17-59-49-079955.png,0.00
2025-06-16 17-59-49-393058.png,0.00
2025-06-16 17-59-49-734525.png,0.00
2025-06-16 17-59-50-107383.png,0.00
2025-06-16 17-59-50-443638.png,0.00
2025-06-16 17-59-50-764599.png,0.00
2025-06-16 17-59-51-098373.png,0.00
2025-06-16 17-59-51-433224.png,0.00
2025-06-16 17-59-51-789993.png,0.00
2025-06-16 17-59-52-215205.png,0.00
2025-06-16 17-59-52-553601.png,0.00
2025-06-16 17-59-52-950128.png,0.00
2025-06-16 17-59-53-285853.png,0.00
2025-06-16 17-59-53-560291.png,0.00
2025-06-16 17-59-53-862144.png,0.00
2025-06-16 17-59-54-207650.png,0.00
2025-06-16 17-59-54-554123.png,0.00
2025-06-16 17-59-54-843148.png,0.00
2025-06-16 17-59-55-156351.png,0.00
2025-06-16 17-59-55-568126.png,0.00
2025-06-16 17-59-55-915703.png,0.00
2025-06-16 17-59-56-244874.png,0.00
2025-06-16 17-59-56-583564.png,0.00
2025-06-16 17-59-56-915798.png,0.00
2025-06-16 17-59-57-250494.png,0.00
2025-06-16 17-59-57-585187.png,0.00
2025-06-16 17-59-57-949971.png,0.00
2025-06-16 17-59-58-389318.png,0.00
2025-06-16 17-59-58-719523.png,0.00
2025-06-16 17-59-59-061428.png,0.00
2025-06-16 17-59-59-392525.png,0.00
2025-06-16 17-59-59-723568.png,0.00
2025-06-16 18-00-00-064360.png,0.00
2025-06-16 18-00-00-398483.png,0.00
2025-06-16 18-00-00-794046.png,0.00
2025-06-16 18-00-01-172905.png,0.00
2025-06-16 18-00-01-517045.png,0.00
2025-06-16 18-00-01-836385.png,0.00
2025-06-16 18-00-02-154702.png,0.00
2025-06-16 18-00-02-507121.png,0.00
2025-06-16 18-00-02-843331.png,0.00
2025-06-16 18-00-03-189833.png,0.00
2025-06-16 18-00-03-571848.png,0.00
2025-06-16 18-00-03-882246.png,0.00
2025-06-16 18-00-04-271464.png,0.00
2025-06-16 18-00-04-618383.png,0.00
2025-06-16 18-00-04-956238.png,0.00
2025-06-16 18-00-05-276398.png,0.00
2025-06-16 18-00-05-625049.png,0.00
2025-06-16 18-00-05-935323.png,0.00
2025-06-16 18-00-06-267177.png,0.00
2025-06-16 18-00-06-582077.png,0.00
2025-06-16 18-00-06-983976.png,0.00
2025-06-16 18-00-07-317603.png,-0.02
2025-06-16 18-00-07-672430.png,-0.02
2025-06-16 18-00-08-010069.png,-0.02
2025-06-16 18-00-08-336535.png,-0.02
2025-06-16 18-00-08-666236.png,-0.02
2025-06-16 18-00-08-983073.png,-0.02
2025-06-16 18-00-09-320812.png,-0.03
2025-06-16 18-00-09-707442.png,-0.03
2025-06-16 18-00-10-080364.png,-0.05
2025-06-16 18-00-10-422941.png,-0.09
2025-06-16 18-00-10-742472.png,-0.11
2025-06-16 18-00-11-086713.png,-0.11
2025-06-16 18-00-11-420456.png,-0.11
2025-06-16 18-00-11-730657.png,-0.11
2025-06-16 18-00-12-052690.png,-0.08
2025-06-16 18-00-12-387274.png,-0.06
2025-06-16 18-00-12-825848.png,-0.02
2025-06-16 18-00-13-142604.png,-0.02
2025-06-16 18-00-13-477515.png,-0.06
2025-06-16 18-00-13-804334.png,-0.08
2025-06-16 18-00-14-165478.png,-0.08
2025-06-16 18-00-14-494546.png,-0.03
2025-06-16 18-00-14-803587.png,0.00
2025-06-16 18-00-15-202615.png,-0.07
2025-06-16 18-00-15-584623.png,-0.15
2025-06-16 18-00-15-912485.png,-0.18
2025-06-16 18-00-16-249744.png,-0.06
2025-06-16 18-00-16-599029.png,-0.02
2025-06-16 18-00-16-939343.png,-0.02
2025-06-16 18-00-17-290243.png,-0.02
2025-06-16 18-00-17-707209.png,-0.02
2025-06-16 18-00-18-052210.png,-0.02
2025-06-16 18-00-18-375304.png,-0.02
2025-06-16 18-00-18-724014.png,-0.02
2025-06-16 18-00-19-044405.png,-0.02
2025-06-16 18-00-19-378707.png,-0.02
2025-06-16 18-00-19-720379.png,-0.02
2025-06-16 18-00-20-035447.png,0.00
2025-06-16 18-00-20-482609.png,0.00
2025-06-16 18-00-20-808746.png,0.01
2025-06-16 18-00-21-139340.png,0.05
2025-06-16 18-00-21-486885.png,0.05
2025-06-16 18-00-21-814482.png,0.04
2025-06-16 18-00-22-144339.png,-0.02
2025-06-16 18-00-22-482324.png,-0.03
2025-06-16 18-00-22-779976.png,0.02
2025-06-16 18-00-23-110363.png,0.02
2025-06-16 18-00-23-533053.png,-0.02
2025-06-16 18-00-23-872367.png,-0.02
2025-06-16 18-00-24-223893.png,-0.02
2025-06-16 18-00-24-563461.png,0.01
2025-06-16 18-00-24-886375.png,0.04
2025-06-16 18-00-25-220183.png,-0.01
2025-06-16 18-00-25-609025.png,-0.02
2025-06-16 18-00-25-994631.png,-0.02
2025-06-16 18-00-26-308785.png,-0.01
2025-06-16 18-00-26-629702.png,-0.05
2025-06-16 18-00-26-961937.png,-0.06
2025-06-16 18-00-27-299985.png,0.04
2025-06-16 18-00-27-640572.png,0.05
2025-06-16 18-00-27-961775.png,0.04
2025-06-16 18-00-28-305040.png,-0.01
2025-06-16 18-00-28-679323.png,-0.01
2025-06-16 18-00-29-012190.png,-0.01
2025-06-16 18-00-29-371954.png,-0.01
2025-06-16 18-00-29-696041.png,-0.01
2025-06-16 18-00-30-041138.png,-0.01
2025-06-16 18-00-30-387201.png,-0.01
2025-06-16 18-00-30-750033.png,-0.01
2025-06-16 18-00-31-182410.png,0.00
2025-06-16 18-00-31-536180.png,0.00
2025-06-16 18-00-31-872716.png,0.02
2025-06-16 18-00-32-187745.png,0.03
2025-06-16 18-00-32-526504.png,0.00
2025-06-16 18-00-32-860802.png,-0.02
2025-06-16 18-00-33-194168.png,-0.01
2025-06-16 18-00-33-485468.png,0.03
2025-06-16 18-00-33-886827.png,0.03
2025-06-16 18-00-34-226588.png,-0.02
2025-06-16 18-00-34-587156.png,-0.02
2025-06-16 18-00-34-929349.png,0.03
2025-06-16 18-00-35-285591.png,0.00
2025-06-16 18-00-35-646388.png,0.00
2025-06-16 18-00-35-983537.png,0.00
2025-06-16 18-00-36-355987.png,0.00
2025-06-16 18-00-36-706811.png,0.00
2025-06-16 18-00-37-050993.png,0.00
2025-06-16 18-00-37-387156.png,0.00
2025-06-16 18-00-37-708964.png,0.00
2025-06-16 18-00-38-057722.png,0.00
2025-06-16 18-00-38-379886.png,0.00
2025-06-16 18-00-38-724630.png,0.00
2025-06-16 18-00-39-050521.png,0.00
2025-06-16 18-00-39-443218.png,0.00
2025-06-16 18-00-39-837700.png,0.00
2025-06-16 18-00-40-157621.png,0.00
2025-06-16 18-00-40-475959.png,0.00
2025-06-16 18-00-40-797262.png,0.00
2025-06-16 18-00-41-143362.png,0.00
2025-06-16 18-00-41-476540.png,0.00
2025-06-16 18-00-41-812720.png,0.00
2025-06-16 18-00-42-201133.png,-0.05
2025-06-16 18-00-42-565410.png,-0.04
2025-06-16 18-00-42-899044.png,-0.01
2025-06-16 18-00-43-216232.png,-0.01
2025-06-16 18-00-43-552560.png,0.03
2025-06-16 18-00-43-895998.png,0.05
2025-06-16 18-00-44-231739.png,0.02
2025-06-16 18-00-44-553314.png,-0.04
2025-06-16 18-00-44-885571.png,-0.02
2025-06-16 18-00-45-171656.png,0.04
2025-06-16 18-00-45-508142.png,0.01
2025-06-16 18-00-45-908715.png,-0.02
2025-06-16 18-00-46-269658.png,-0.02
2025-06-16 18-00-46-603540.png,-0.02
2025-06-16 18-00-46-958454.png,-0.02
2025-06-16 18-10-37-628071.png,0.00
2025-06-16 18-10-37-949697.png,0.00
2025-06-16 18-10-38-331678.png,0.00
2025-06-16 18-10-38-686981.png,0.00
2025-06-16 18-10-39-257525.png,0.00
2025-06-16 18-10-39-589726.png,0.00
2025-06-16 18-10-39-845385.png,0.00
2025-06-16 18-10-40-267514.png,0.00
2025-06-16 18-10-40-583195.png,0.00
2025-06-16 18-10-40-850184.png,0.00
2025-06-16 18-10-41-127673.png,0.00
2025-06-16 18-10-41-440569.png,0.00
2025-06-16 18-10-41-792933.png,0.00
2025-06-16 18-10-42-157036.png,0.00
2025-06-16 18-10-42-458898.png,0.00
2025-06-16 18-10-42-826430.png,0.00
2025-06-16 18-10-43-181698.png,0.00
2025-06-16 18-10-43-525299.png,0.00
2025-06-16 18-10-43-855142.png,0.00
2025-06-16 18-10-44-206385.png,0.00
2025-06-16 18-10-44-527425.png,0.00
2025-06-16 18-10-44-851538.png,0.00
2025-06-16 18-10-45-180141.png,0.00
2025-06-16 18-10-45-509339.png,0.00
2025-06-16 18-10-45-884950.png,0.00
2025-06-16 18-10-46-247776.png,0.00
2025-06-16 18-10-46-588928.png,0.00
2025-06-16 18-10-46-950179.png,0.00
2025-06-16 18-10-47-308861.png,0.00
2025-06-16 18-10-47-672571.png,0.00
2025-06-16 18-10-48-095887.png,0.00
2025-06-16 18-10-48-397386.png,0.00
2025-06-16 18-10-48-722959.png,0.00
2025-06-16 18-10-49-098050.png,0.00
2025-06-16 18-10-49-404100.png,0.00
2025-06-16 18-10-49-733280.png,0.00
2025-06-16 18-10-50-064068.png,0.00
2025-06-16 18-10-50-400647.png,0.00
2025-06-16 18-10-50-962568.png,0.00
2025-06-16 18-10-51-207063.png,0.00
2025-06-16 18-10-51-519030.png,0.00
2025-06-16 18-10-51-843928.png,0.00
2025-06-16 18-10-52-172616.png,0.00
2025-06-16 18-10-52-504874.png,0.00
2025-06-16 18-10-52-832946.png,0.00
2025-06-16 18-10-53-169201.png,0.00
2025-06-16 18-10-53-557182.png,0.00
2025-06-16 18-10-53-916501.png,0.00
2025-06-16 18-10-54-248112.png,0.00
2025-06-16 18-10-54-608360.png,0.00
2025-06-16 18-10-54-974062.png,0.00
2025-06-16 18-10-55-317380.png,0.00
2025-06-16 18-10-55-658398.png,0.00
2025-06-16 18-10-56-071139.png,0.00
2025-06-16 18-10-56-437547.png,0.00
2025-06-16 18-10-56-793227.png,0.01
2025-06-16 18-10-57-140529.png,0.02
2025-06-16 18-10-57-499470.png,0.02
2025-06-16 18-10-57-846299.png,0.07
2025-06-16 18-10-58-288219.png,0.09
2025-06-16 18-10-58-633064.png,0.09
2025-06-16 18-10-58-984159.png,0.09
2025-06-16 18-10-59-302759.png,0.06
2025-06-16 18-10-59-636017.png,0.05
2025-06-16 18-10-59-960563.png,-0.01
2025-06-16 18-11-00-299467.png,0.06
2025-06-16 18-11-00-684291.png,0.08
2025-06-16 18-11-01-068276.png,0.08
2025-06-16 18-11-01-408556.png,0.08
2025-06-16 18-11-01-737423.png,0.08
2025-06-16 18-11-02-070826.png,0.08
2025-06-16 18-11-02-387422.png,0.08
2025-06-16 18-11-02-726258.png,0.08
2025-06-16 18-11-03-061733.png,0.04
2025-06-16 18-11-03-391295.png,0.04
2025-06-16 18-11-03-779677.png,0.00
2025-06-16 18-11-04-142032.png,-0.01
2025-06-16 18-11-04-481356.png,0.04
2025-06-16 18-11-04-815244.png,0.05
2025-06-16 18-11-05-156476.png,0.15
2025-06-16 18-11-05-477794.png,0.16
2025-06-16 18-11-05-818219.png,0.08
2025-06-16 18-11-06-154628.png,0.00
2025-06-16 18-11-06-488621.png,-0.02
2025-06-16 18-11-06-912056.png,0.07
2025-06-16 18-11-07-248952.png,0.09
2025-06-16 18-11-07-575639.png,0.02
2025-06-16 18-11-07-902365.png,-0.01
2025-06-16 18-11-08-226395.png,-0.06
2025-06-16 18-11-08-564676.png,-0.03
2025-06-16 18-11-08-904874.png,-0.03
2025-06-16 18-11-09-230916.png,0.00
2025-06-16 18-11-09-574633.png,0.06
2025-06-16 18-11-09-984736.png,0.03
2025-06-16 18-11-10-347052.png,0.00
2025-06-16 18-11-10-686674.png,0.00
2025-06-16 18-11-11-032388.png,0.00
2025-06-16 18-11-11-371190.png,0.00
2025-06-16 18-11-11-726618.png,0.00
2025-06-16 18-11-12-130235.png,0.01
2025-06-16 18-11-12-508092.png,0.01
2025-06-16 18-11-12-825320.png,0.01
2025-06-16 18-11-13-163090.png,0.01
2025-06-16 18-11-13-500033.png,0.01
2025-06-16 18-11-13-837718.png,0.01
2025-06-16 18-11-14-151784.png,-0.02
2025-06-16 18-11-14-491885.png,-0.03
2025-06-16 18-11-14-817995.png,0.00
2025-06-16 18-11-15-160538.png,0.00
2025-06-16 18-11-15-584516.png,0.01
2025-06-16 18-11-15-924631.png,0.03
2025-06-16 18-11-16-265523.png,0.01
2025-06-16 18-11-16-604521.png,0.00
2025-06-16 18-11-16-947368.png,0.00
2025-06-16 18-11-17-287984.png,0.00
2025-06-16 18-11-17-608739.png,-0.03
2025-06-16 18-11-17-996606.png,0.02
2025-06-16 18-11-18-372934.png,0.03
2025-06-16 18-11-18-736241.png,-0.01
2025-06-16 18-11-19-077581.png,-0.02
2025-06-16 18-11-19-401937.png,-0.02
2025-06-16 18-11-19-727834.png,-0.02
2025-06-16 18-11-20-057046.png,0.02
2025-06-16 18-11-20-373608.png,0.03
2025-06-16 18-11-20-706687.png,-0.03
2025-06-16 18-11-21-039099.png,-0.05
2025-06-16 18-11-21-471644.png,0.00
2025-06-16 18-11-21-764334.png,0.01
2025-06-16 18-11-22-128091.png,0.01
2025-06-16 18-11-22-487602.png,0.01
2025-06-16 18-11-22-826476.png,0.01
2025-06-16 18-11-23-158378.png,0.01
2025-06-16 18-11-23-505152.png,0.01
2025-06-16 18-11-23-839553.png,0.00
2025-06-16 18-11-24-273983.png,0.00
2025-06-16 18-11-24-613299.png,0.00
2025-06-16 18-11-24-955582.png,0.00
2025-06-16 18-11-25-303802.png,0.00
2025-06-16 18-11-25-635841.png,0.00
2025-06-16 18-11-25-962817.png,0.00
2025-06-16 18-11-26-305529.png,0.00
2025-06-16 18-11-26-707677.png,0.00
2025-06-16 18-11-27-081356.png,0.00
2025-06-16 18-11-27-427812.png,0.00
2025-06-16 18-11-27-763064.png,0.00
2025-06-16 18-11-28-100591.png,0.00
2025-06-16 18-11-28-428174.png,0.00
2025-06-16 18-11-28-768557.png,0.00
2025-06-16 18-11-29-112725.png,0.00
2025-06-16 18-11-29-450569.png,0.00
2025-06-16 18-11-29-873335.png,0.00
2025-06-16 18-11-30-217451.png,0.00
2025-06-16 18-11-30-545600.png,0.00
2025-06-16 18-11-30-879644.png,0.00
2025-06-16 18-11-31-213858.png,0.00
2025-06-16 18-11-31-557873.png,0.00
2025-06-16 18-11-31-897128.png,0.00
2025-06-16 18-11-32-268053.png,0.00
2025-06-16 18-11-32-626477.png,0.00
2025-06-16 18-11-32-971636.png,0.00
2025-06-16 18-11-33-299934.png,0.00
2025-06-16 18-11-33-631991.png,0.00
2025-06-16 18-11-33-982865.png,0.00
2025-06-16 18-11-34-330659.png,0.00
2025-06-16 18-11-34-657132.png,0.00
2025-06-16 18-11-34-974648.png,0.00
2025-06-16 18-11-35-354454.png,0.00
2025-06-16 18-11-35-722101.png,0.00
2025-06-16 18-11-36-077565.png,0.00
2025-06-16 18-11-36-423085.png,0.00
2025-06-16 18-11-36-757310.png,0.00
2025-06-16 18-11-37-091888.png,0.00
2025-06-16 18-11-37-436718.png,0.00
2025-06-16 18-11-37-825508.png,0.00
2025-06-16 18-11-38-129473.png,0.00
2025-06-16 18-11-38-531738.png,0.00
2025-06-16 18-11-38-857790.png,0.00
2025-06-16 18-11-39-200773.png,0.00
2025-06-16 18-11-39-536750.png,0.00
2025-06-16 18-11-39-851492.png,0.00
2025-06-16 18-11-40-169747.png,0.00
2025-06-16 18-11-40-518474.png,0.00
2025-06-16 18-11-40-857681.png,0.00
2025-06-16 18-11-41-291384.png,0.02
2025-06-16 18-11-41-615839.png,0.02
2025-06-16 18-11-41-952435.png,0.04
2025-06-16 18-11-42-276464.png,0.08
2025-06-16 18-11-42-611122.png,0.25
2025-06-16 18-11-42-948469.png,0.31
2025-06-16 18-11-43-272319.png,0.17
2025-06-16 18-11-43-598883.png,0.04
2025-06-16 18-11-43-953320.png,-0.11
2025-06-16 18-11-44-377860.png,-0.14
2025-06-16 18-11-44-728835.png,-0.02
2025-06-16 18-11-45-065302.png,0.07
2025-06-16 18-11-45-403105.png,0.10
2025-06-16 18-11-45-735579.png,0.14
2025-06-16 18-11-46-063883.png,0.14
2025-06-16 18-11-46-438283.png,0.06
2025-06-16 18-11-46-818116.png,0.04
2025-06-16 18-11-47-200520.png,0.10
2025-06-16 18-11-47-545727.png,0.11
2025-06-16 18-11-47-878520.png,0.05
2025-06-16 18-11-48-225424.png,0.00
2025-06-16 18-11-48-550656.png,-0.02
2025-06-16 18-11-48-892376.png,0.03
2025-06-16 18-11-49-209004.png,0.09
2025-06-16 18-11-49-634406.png,0.04
2025-06-16 18-11-49-978195.png,0.00
2025-06-16 18-11-50-306484.png,0.00
2025-06-16 18-11-50-643119.png,0.01
2025-06-16 18-11-50-969896.png,0.05
2025-06-16 18-11-51-319087.png,0.00
2025-06-16 18-11-51-778215.png,-0.03
2025-06-16 18-11-52-141494.png,-0.01
2025-06-16 18-11-52-463115.png,0.01
2025-06-16 18-11-52-826718.png,0.01
2025-06-16 18-11-53-171903.png,0.01
2025-06-16 18-11-53-503726.png,0.02
2025-06-16 18-11-53-886828.png,0.02
2025-06-16 18-11-54-257340.png,0.02
2025-06-16 18-11-54-612088.png,0.02
2025-06-16 18-11-54-952620.png,-0.04
2025-06-16 18-11-55-301550.png,-0.02
2025-06-16 18-11-55-649979.png,0.03
2025-06-16 18-11-55-981910.png,0.03
2025-06-16 18-11-56-293867.png,0.03
2025-06-16 18-11-56-666597.png,0.03
2025-06-16 18-11-57-042746.png,-0.04
2025-06-16 18-11-57-400377.png,-0.05
2025-06-16 18-11-57-737261.png,-0.02
2025-06-16 18-11-58-070017.png,-0.01
2025-06-16 18-11-58-439129.png,-0.01
2025-06-16 18-11-58-869858.png,0.02
2025-06-16 18-11-59-195002.png,0.02
2025-06-16 18-11-59-534610.png,0.04
2025-06-16 18-11-59-861120.png,0.04
2025-06-16 18-12-00-151269.png,0.00
2025-06-16 18-12-00-489404.png,0.00
2025-06-16 18-12-00-809172.png,0.00
2025-06-16 18-12-01-138429.png,0.00
2025-06-16 18-12-01-495691.png,0.00
2025-06-16 18-12-01-907171.png,-0.02
2025-06-16 18-12-02-266340.png,-0.03
2025-06-16 18-12-02-615771.png,0.05
2025-06-16 18-12-02-948897.png,0.05
2025-06-16 18-12-03-300866.png,0.04
2025-06-16 18-12-03-618260.png,-0.02
2025-06-16 18-12-03-940439.png,-0.04
2025-06-16 18-12-04-288410.png,-0.04
2025-06-16 18-12-04-615040.png,-0.04
2025-06-16 18-12-05-060473.png,0.00
2025-06-16 18-12-05-392675.png,0.02
2025-06-16 18-12-05-731848.png,0.02
2025-06-16 18-12-06-067348.png,0.01
2025-06-16 18-12-06-404009.png,0.01
2025-06-16 18-12-06-759781.png,-0.03
2025-06-16 18-12-07-210285.png,-0.05
2025-06-16 18-12-07-572283.png,-0.05
2025-06-16 18-12-07-915629.png,-0.05
2025-06-16 18-12-08-265072.png,0.02
2025-06-16 18-12-08-598067.png,0.03
2025-06-16 18-12-08-928809.png,0.03
2025-06-16 18-12-09-303488.png,0.03
2025-06-16 18-12-09-649310.png,0.02
2025-06-16 18-12-10-003747.png,-0.01
2025-06-16 18-12-10-290645.png,-0.03
2025-06-16 18-12-10-621921.png,-0.02
2025-06-16 18-12-10-964908.png,-0.02
2025-06-16 18-12-11-289036.png,-0.02
2025-06-16 18-12-11-619573.png,0.02
2025-06-16 18-12-11-952403.png,0.02
2025-06-16 18-12-12-298710.png,0.02
2025-06-16 18-12-12-737409.png,0.02
2025-06-16 18-12-13-076451.png,0.02
2025-06-16 18-12-13-441038.png,0.00
2025-06-16 18-12-13-792522.png,-0.03
2025-06-16 18-12-14-137400.png,-0.03
2025-06-16 18-12-14-458573.png,0.01
2025-06-16 18-12-14-783694.png,0.01
2025-06-16 18-12-15-204121.png,0.02
2025-06-16 18-12-15-528834.png,0.02
2025-06-16 18-12-15-868566.png,0.03
2025-06-16 18-12-16-206796.png,0.11
2025-06-16 18-12-16-535024.png,0.12
2025-06-16 18-12-16-883856.png,0.07
2025-06-16 18-12-17-252465.png,0.05
2025-06-16 18-12-17-689099.png,0.02
2025-06-16 18-12-18-012064.png,0.02
2025-06-16 18-12-18-354282.png,0.02
2025-06-16 18-12-18-698850.png,0.02
2025-06-16 18-12-19-030406.png,0.02
2025-06-16 18-12-19-356544.png,0.02
2025-06-16 18-12-19-685066.png,0.02
2025-06-16 18-12-20-023561.png,0.03
2025-06-16 18-12-20-461305.png,0.07
2025-06-16 18-12-20-829216.png,0.10
2025-06-16 18-12-21-186601.png,0.14
2025-06-16 18-12-21-524190.png,0.15
2025-06-16 18-12-21-868909.png,0.15
2025-06-16 18-12-22-208966.png,0.10
2025-06-16 18-12-22-646771.png,0.01
2025-06-16 18-12-22-995977.png,-0.03
2025-06-16 18-12-23-324237.png,-0.01
2025-06-16 18-12-23-641650.png,0.07
2025-06-16 18-12-23-967163.png,0.11
2025-06-16 18-12-24-308642.png,0.19
2025-06-16 18-12-24-665430.png,0.19
2025-06-16 18-12-24-966810.png,0.13
2025-06-16 18-12-25-348083.png,-0.05
2025-06-16 18-12-25-727288.png,-0.16
2025-06-16 18-12-26-059124.png,-0.16
2025-06-16 18-12-26-385430.png,-0.18
2025-06-16 18-12-26-717462.png,-0.19
2025-06-16 18-12-27-055585.png,-0.25
2025-06-16 18-12-27-385929.png,-0.27
2025-06-16 18-12-27-749409.png,-0.34
2025-06-16 18-12-28-128294.png,-0.36
2025-06-16 18-12-28-505847.png,-0.28
2025-06-16 18-12-28-856111.png,-0.09
2025-06-16 18-12-29-212376.png,0.02
2025-06-16 18-12-29-540414.png,0.10
2025-06-16 18-12-29-869128.png,0.21
2025-06-16 18-12-30-198769.png,0.22
2025-06-16 18-12-30-650647.png,0.13
2025-06-16 18-12-30-988576.png,0.12
2025-06-16 18-12-31-333391.png,0.04
2025-06-16 18-12-31-677162.png,0.03
2025-06-16 18-12-32-005991.png,0.03
2025-06-16 18-12-32-327797.png,0.03
2025-06-16 18-12-32-666935.png,0.08
2025-06-16 18-12-33-012716.png,0.09
2025-06-16 18-12-33-393798.png,0.09
2025-06-16 18-12-33-740617.png,0.09
2025-06-16 18-12-34-076804.png,0.07
2025-06-16 18-12-34-435516.png,0.06
2025-06-16 18-12-34-756901.png,0.01
2025-06-16 18-12-35-107572.png,0.01
2025-06-16 18-12-35-432972.png,0.01
